Dates,Open ,High,Low,Close ,Volume,MarketCapita
12-08-2020,380.06,391.31,367.92,391.02,"12,40,87,72,745","43,85,55,01,072"
11-08-2020,395.89,398.48,370.86,380.38,"12,79,22,18,737","42,65,69,45,169"
10-08-2020,391.04,399.38,391.04,395.89,"11,68,58,27,893","44,39,01,42,137"
09-08-2020,395.31,399.74,385.83,391.12,"9,45,10,65,592","43,85,02,92,041"
08-08-2020,379.55,393.99,377.35,393.99,"9,34,20,60,531","44,16,63,24,646"
07-08-2020,395.23,398.25,367.94,379.51,"12,75,16,87,084","42,53,85,78,850"
06-08-2020,401.58,403.49,392.6,394.96,"11,30,46,26,458","44,26,48,36,294"
05-08-2020,389.71,406.3,386.22,401.59,"12,87,54,66,638","45,00,22,13,069"
04-08-2020,386.16,400.7,382.99,389.88,"14,08,67,04,221","43,68,41,29,572"
03-08-2020,371.13,396.51,369.34,386.3,"12,83,46,48,062","43,27,77,29,882"
02-08-2020,385.55,411.23,357.14,370.67,"18,90,97,44,275","41,52,23,23,563"
01-08-2020,345.8,388.85,343.59,385.2,"14,04,52,59,477","43,14,44,77,508"
31-07-2020,334.63,348.61,329.34,345.55,"12,03,06,00,492","38,69,92,78,449"
30-07-2020,318.14,338.63,315.75,334.59,"11,82,76,89,045","37,46,63,80,887"
29-07-2020,316.56,324.38,313.11,318.19,"10,87,88,45,706","35,62,61,26,751"
28-07-2020,321.83,325.91,307.72,316.66,"12,35,71,08,065","35,45,00,97,600"
27-07-2020,309.66,330.7,309.66,321.51,"15,64,42,57,058","35,98,94,28,749"
26-07-2020,303.69,316.39,300.27,309.64,"12,00,39,73,026","34,65,64,72,193"
25-07-2020,279.03,306.74,279.03,304.06,"10,78,50,21,813","34,02,70,02,730"
24-07-2020,274.72,286.19,269.24,279.22,"9,46,60,60,358","31,24,32,66,716"
23-07-2020,262.39,277.58,261.05,274.69,"10,28,13,09,262","30,73,30,19,165"
22-07-2020,245.04,262.99,242.48,262.19,"7,70,20,77,383","29,33,10,58,164"
21-07-2020,236.3,246.19,235.68,245.02,"6,80,66,96,015","27,40,64,96,758"
20-07-2020,238.49,239.58,234.85,236.15,"5,60,06,86,192","26,41,18,53,756"
19-07-2020,235.46,239.16,233.28,238.49,"6,25,13,77,305","26,66,96,91,075"
18-07-2020,232.86,236.54,232.32,235.48,"5,39,74,02,117","26,33,06,01,164"
17-07-2020,233.69,234.42,232.11,232.77,"5,85,98,50,529","26,02,43,01,468"
16-07-2020,238.45,239.01,231.62,233.64,"5,83,20,57,567","26,11,81,55,895"
15-07-2020,240.14,241.4,237.1,238.42,"6,18,93,28,448","26,64,95,77,378"
14-07-2020,239.98,242,237.8,240.21,"7,35,74,58,555","26,84,61,47,251"
13-07-2020,242.18,244.31,238.23,239.6,"7,78,77,51,468","26,77,50,71,858"
12-07-2020,239.46,243.31,237.77,242.13,"6,59,63,94,718","27,05,41,58,346"
11-07-2020,241.04,241.53,238.33,239.46,"5,64,30,67,316","26,75,21,61,985"
10-07-2020,242.87,242.88,236.73,240.98,"7,28,13,70,522","26,91,94,22,187"
09-07-2020,246.75,247.29,239.9,243.02,"8,42,90,99,199","27,14,30,16,879"
08-07-2020,239.16,248.31,238.4,246.67,"9,89,25,86,411","27,54,77,85,703"
07-07-2020,240.97,242.68,234.22,239.08,"6,44,14,97,597","26,69,63,76,073"
06-07-2020,227.69,242.13,227.03,241.51,"8,78,29,17,553","26,96,49,37,043"
05-07-2020,228.98,229.86,224.54,227.66,"5,29,21,72,429","25,41,59,50,649"
04-07-2020,225.29,230.05,225.13,229.07,"5,22,83,10,135","25,57,01,90,315"
03-07-2020,229.32,229.63,224.91,225.39,"5,10,90,32,700","25,15,55,71,600"
02-07-2020,231.29,232.4,225.46,229.39,"6,21,22,10,566","25,59,94,53,477"
01-07-2020,226.13,232.76,224.84,231.11,"6,46,37,37,443","25,78,84,04,350"
30-06-2020,227.97,229.48,224.82,226.31,"6,09,40,93,001","25,24,99,13,730"
29-06-2020,225.36,229.9,222.25,228.19,"6,72,61,64,653","25,45,65,13,994"
28-06-2020,222.91,228.6,219.47,225.35,"6,20,59,25,718","25,13,57,86,986"
27-06-2020,229.63,232.49,220.56,222.96,"6,91,83,80,955","24,86,64,29,445"
26-06-2020,232.88,233.9,229.26,229.67,"7,18,74,90,226","25,61,15,00,297"
25-06-2020,235.7,236.05,230.3,232.94,"7,01,04,26,122","25,97,37,07,946"
24-06-2020,244.19,248.51,232.81,235.77,"8,81,50,30,025","26,28,58,22,239"
23-06-2020,242.54,244.86,239.76,244.14,"6,62,45,30,348","27,21,56,06,543"
22-06-2020,229,243.78,228.93,242.53,"9,07,95,86,552","27,03,29,30,743"
21-06-2020,229.22,232.36,228.49,228.99,"5,60,04,08,178","25,52,02,73,837"
20-06-2020,226.98,231.45,226.64,229.27,"6,25,28,30,566","25,54,88,37,121"
19-06-2020,231.95,232.15,226.8,227.14,"6,94,63,72,590","25,30,77,18,819"
18-06-2020,232.9,234.57,228.95,232.1,"6,71,38,00,872","25,85,74,95,155"
17-06-2020,234.49,235.95,229.34,233.03,"7,70,13,91,592","25,95,76,10,764"
16-06-2020,229.76,236.39,228.43,234.42,"7,96,56,48,016","26,10,90,47,392"
15-06-2020,234.06,234.24,221.24,229.93,"10,53,60,99,884","25,60,61,45,743"
14-06-2020,238.97,239.1,232.96,234.11,"7,43,93,85,176","26,06,91,11,857"
13-06-2020,237.54,239.19,235.89,238.91,"7,14,16,24,980","26,59,96,79,550"
12-06-2020,231.63,239.35,229.65,237.49,"8,86,89,55,009","26,43,88,27,420"
11-06-2020,247.55,249.89,229.94,231.7,"12,35,65,28,860","25,79,10,24,831"
10-06-2020,244.82,248.65,242.82,247.44,"8,79,29,90,206","27,53,99,45,413"
09-06-2020,246.18,248.34,242.34,244.91,"8,44,65,45,788","27,25,46,78,255"
08-06-2020,245.18,246.64,241.54,246.31,"8,07,67,83,299","27,40,69,23,226"
07-06-2020,241.91,245.44,236.33,245.17,"9,54,48,83,157","27,27,64,59,502"
06-06-2020,241.2,245.98,239.72,241.93,"8,11,48,73,845","26,91,31,40,925"
05-06-2020,244.35,247.33,240.68,241.22,"9,29,39,63,914","26,83,09,54,614"
04-06-2020,244.11,245.93,236.77,244.43,"10,17,04,14,304","27,18,40,18,611"
03-06-2020,237.4,244.18,235.46,244.18,"9,86,17,60,817","27,15,32,38,868"
02-06-2020,246.83,252.22,233.23,237.22,"13,78,21,07,567","26,37,60,31,890"
01-06-2020,230.86,248.24,230.49,246.99,"13,95,17,27,936","27,45,92,57,209"
31-05-2020,242.35,244.05,230.05,230.98,"12,23,49,04,813","25,67,55,42,329"
30-05-2020,220.72,243.94,218.74,242.35,"15,02,73,97,867","26,93,61,14,604"
29-05-2020,219.93,224.22,218.24,220.68,"12,26,58,16,557","24,52,44,84,269"
28-05-2020,208.89,220.28,206.24,219.84,"12,21,24,69,604","24,42,87,38,047"
27-05-2020,201.89,208.86,201.79,208.86,"10,63,10,34,756","23,20,61,44,127"
26-05-2020,205.26,205.75,200.26,201.9,"10,15,97,41,290","22,42,99,62,991"
25-05-2020,201.98,206.36,200.67,205.32,"10,41,50,44,124","22,80,68,13,423"
24-05-2020,208.72,210.6,202.37,202.37,"11,83,32,99,572","22,47,64,71,750"
23-05-2020,207.19,210.39,205.29,208.69,"10,66,54,76,768","23,17,60,30,659"
22-05-2020,199.84,208.59,198.04,207.17,"12,04,15,92,114","23,00,37,86,385"
21-05-2020,210.13,211.63,193.35,199.88,"13,30,83,21,229","22,19,21,09,650"
20-05-2020,213.45,214.72,207.98,210.1,"12,73,01,75,511","23,32,31,60,696"
19-05-2020,214.6,214.6,210.14,213.45,"14,34,61,92,779","23,69,26,25,224"
18-05-2020,207.18,215.91,207.11,214.53,"17,41,15,66,928","23,80,89,28,396"
17-05-2020,200.61,209.16,200.1,207.16,"15,47,03,97,303","22,98,85,75,488"
16-05-2020,195.61,202.77,194.5,200.68,"15,37,90,81,645","22,26,65,58,227"
15-05-2020,202.96,203.57,193.76,195.62,"16,60,23,42,092","21,70,30,86,885"
14-05-2020,198.89,204.12,196.87,202.95,"20,15,05,24,861","22,51,31,48,759"
13-05-2020,189.37,200.2,189.13,199.19,"17,05,46,62,289","22,09,37,89,228"
12-05-2020,185.88,191.6,185.7,189.31,"15,89,97,26,284","20,99,52,60,629"
11-05-2020,188.63,191.36,180.72,185.91,"20,05,46,01,647","20,61,57,04,449"
10-05-2020,211.55,211.55,182.71,188.6,"25,21,15,75,193","20,91,10,59,578"
09-05-2020,213.14,214.74,209.07,211.6,"18,95,05,47,549","23,45,83,53,558"
08-05-2020,212.2,216.33,208.83,212.99,"20,44,51,39,356","23,60,97,35,113"
07-05-2020,203.91,214.39,202.07,212.29,"23,59,47,44,655","23,52,89,81,906"
06-05-2020,206.48,211.53,204.04,204.06,"20,34,35,43,799","22,61,36,32,877"
05-05-2020,208.01,211.78,204.03,206.77,"19,00,46,89,099","22,91,21,29,590"
04-05-2020,210.89,211.83,199.05,208.17,"22,60,24,46,422","23,06,43,79,025"
03-05-2020,215.35,219.27,208.69,210.93,"20,46,90,34,664","23,36,71,77,867"
02-05-2020,214.23,215.85,212.88,215.33,"18,26,08,76,092","23,85,08,28,459"
01-05-2020,207.9,217.63,207.78,214.22,"20,81,63,20,834","23,72,53,67,639"
30-04-2020,216.91,227.53,206.44,207.6,"28,08,91,91,904","22,98,96,47,065"
29-04-2020,198.47,218.45,198.12,216.97,"26,39,75,48,759","24,02,38,87,081"
28-04-2020,197.27,198.79,194.85,198.42,"18,21,75,07,467","21,96,68,90,357"
27-04-2020,197.48,199.55,193.45,197.22,"18,67,01,94,595","21,83,23,92,036"
26-04-2020,195.41,199.34,194.77,197.32,"18,33,53,67,012","21,83,99,76,557"
25-04-2020,189.21,196.79,188.46,195.52,"18,26,09,69,748","21,63,78,38,417"
24-04-2020,185.22,190.21,185.22,189.24,"16,78,85,55,028","20,94,04,34,737"
23-04-2020,182.62,189.09,180.34,185.03,"21,27,57,40,032","20,47,22,36,139"
22-04-2020,172.67,183.75,171.83,182.6,"17,99,46,66,395","20,20,09,84,352"
21-04-2020,172.02,175.18,170.55,172.74,"16,45,87,67,984","19,10,75,91,182"
20-04-2020,181.48,186.08,170.32,172.3,"21,26,66,81,335","19,05,65,20,718"
19-04-2020,186.86,188.1,180.12,181.61,"19,14,60,38,381","20,08,46,14,446"
18-04-2020,171.62,187.94,171.62,186.91,"20,16,03,23,443","20,66,80,75,857"
17-04-2020,172.28,174.28,169.75,171.64,"16,71,46,84,266","18,97,66,60,194"
16-04-2020,153.2,173.16,150.36,172.16,"22,91,04,69,236","19,03,16,93,317"
15-04-2020,157.57,160.71,152.8,153.29,"14,17,17,53,737","16,94,35,01,886"
14-04-2020,156.36,160.94,155.87,157.6,"14,72,31,56,630","17,41,76,97,024"
13-04-2020,160.72,160.75,151.61,156.28,"16,46,52,82,133","17,27,00,31,992"
12-04-2020,158.23,164.52,156.32,161.14,"15,12,37,21,386","17,80,52,06,568"
11-04-2020,158.54,161.17,155.3,158.22,"13,55,50,89,447","17,47,96,87,023"
10-04-2020,170.83,170.95,154.91,158.41,"17,98,09,44,616","17,49,92,50,378"
09-04-2020,172.76,172.9,167.99,170.81,"14,90,16,96,210","18,86,61,06,818"
08-04-2020,165.24,173.21,164.49,172.64,"17,06,31,10,836","19,06,63,88,908"
07-04-2020,169.15,175.2,164.2,165.1,"21,65,93,46,091","18,23,14,55,422"
06-04-2020,143.61,169.27,143.54,169.14,"21,63,63,82,525","18,67,45,71,701"
05-04-2020,145.26,146.13,142.1,143.55,"11,28,09,93,591","15,84,72,83,514"
04-04-2020,142.22,145.38,140.12,145.22,"11,94,66,58,257","16,02,99,73,618"
03-04-2020,142.11,146.9,139.62,142.09,"13,18,46,03,402","15,68,27,57,538"
02-04-2020,135.73,146.79,135.73,142.03,"15,32,28,61,686","15,67,39,60,169"
01-04-2020,133.61,135.63,129.73,135.63,"12,45,65,64,435","14,96,64,24,710"
31-03-2020,132.82,134.27,131.65,133.59,"11,06,52,46,317","14,73,93,76,438"
30-03-2020,125.58,133.91,125.29,132.9,"11,84,11,23,306","14,66,15,50,831"
29-03-2020,131.02,131.17,125.45,125.58,"9,93,81,33,669","13,85,22,41,607"
28-03-2020,134.03,134.03,126.96,130.99,"12,16,24,03,960","14,44,63,79,743"
27-03-2020,138.37,139.9,133.94,133.94,"11,39,62,86,629","14,77,00,71,750"
26-03-2020,136.19,138.83,134.89,138.36,"11,36,72,61,176","15,25,59,85,586"
25-03-2020,138.91,141.4,134.3,136.2,"13,43,30,92,920","15,01,53,44,150"
24-03-2020,135.19,141.95,133.17,138.76,"14,60,90,68,673","15,29,62,95,171"
23-03-2020,123.37,134.91,121.87,134.91,"14,14,98,77,968","14,87,00,79,035"
22-03-2020,132.85,136.15,122.91,123.32,"12,49,77,07,224","13,59,08,60,527"
21-03-2020,133.1,135.97,127.16,132.82,"13,68,40,83,308","14,63,57,64,102"
20-03-2020,136.65,150.85,122.61,132.74,"18,96,03,88,062","14,62,49,49,757"
19-03-2020,114.84,140.53,114.73,136.59,"16,39,67,53,275","15,04,80,18,840"
18-03-2020,113.86,116.02,111.74,114.84,"11,61,78,54,009","12,65,01,60,818"
17-03-2020,110.41,118.99,110.41,113.94,"12,08,74,90,572","12,54,95,13,954"
16-03-2020,125,125,105.17,110.61,"15,98,49,04,590","12,18,04,83,053"
15-03-2020,123.25,132.24,121.85,125.21,"12,71,92,51,813","13,78,75,34,423"
14-03-2020,133.58,134.48,122.41,123.31,"12,74,07,84,545","13,57,57,27,275"
13-03-2020,112.69,137.43,95.18,133.2,"27,86,46,23,061","14,66,34,17,618"
12-03-2020,194.74,195.15,111.21,112.35,"22,13,47,41,655","12,36,61,38,225"
11-03-2020,200.77,202.95,184.36,194.87,"16,98,47,90,291","21,44,66,78,546"
10-03-2020,202.86,205.71,198.06,200.77,"18,34,49,30,072","22,09,31,26,953"
09-03-2020,201.32,207.45,192.27,201.99,"23,64,54,28,606","22,22,45,20,906"
08-03-2020,237.78,237.78,200.6,200.69,"21,38,18,23,651","22,07,90,71,207"
07-03-2020,243.75,249.98,237.55,237.85,"19,43,16,52,027","26,16,44,59,704"
06-03-2020,229.17,243.55,228.74,243.53,"19,37,47,72,256","26,78,50,82,139"
05-03-2020,224.64,234.36,224.64,229.27,"18,20,12,91,785","25,21,38,04,821"
04-03-2020,224.57,228.04,222.09,224.52,"16,56,70,75,208","24,68,83,86,921"
03-03-2020,230.52,232.33,221.73,224.48,"19,85,31,78,572","24,68,10,90,483"
02-03-2020,218.71,232.81,217.28,230.57,"20,30,55,87,789","25,34,75,34,007"
01-03-2020,219.75,226.68,214.13,218.97,"18,17,98,07,469","24,06,93,93,932"
29-02-2020,226.83,232.26,219.85,219.85,"18,18,12,96,376","24,16,29,13,195"
28-02-2020,226.99,234.21,216.35,226.76,"22,56,35,30,559","24,91,95,09,265"
27-02-2020,225.69,237.23,212.66,226.75,"25,64,55,22,790","24,91,56,36,231"
26-02-2020,247.74,249.65,221.27,225.68,"26,23,56,17,201","24,79,46,45,345"
25-02-2020,265.28,265.43,246.86,247.82,"21,87,88,82,134","27,22,33,98,195"
24-02-2020,273.71,275.54,259.63,265.22,"22,40,08,45,640","29,13,11,14,037"
23-02-2020,262.28,273.75,261.96,273.75,"19,58,59,98,814","30,06,51,88,433"
22-02-2020,265.55,266.39,258.91,262.33,"16,90,60,32,862","28,80,71,30,266"
21-02-2020,257.89,267,255.69,265.6,"20,86,75,93,292","29,16,24,64,509"
20-02-2020,259.82,263.7,250.95,257.95,"23,22,98,28,870","28,31,88,79,771"
19-02-2020,282.04,283.54,259.76,259.76,"22,67,94,14,413","28,51,45,62,065"
18-02-2020,266.51,283.2,261.46,281.94,"26,51,14,77,187","30,94,54,57,816"
17-02-2020,259.89,266.87,244.34,266.36,"26,02,40,80,089","29,23,16,90,264"
16-02-2020,264.9,272.88,242.48,259.89,"25,15,23,66,643","28,51,82,54,585"
15-02-2020,284.56,287.12,264.28,264.73,"23,68,24,52,994","29,04,50,44,403"
14-02-2020,268.02,285.06,262.76,284.22,"23,55,82,53,463","31,17,94,27,623"
13-02-2020,265.05,273.74,258.92,268.1,"25,80,13,17,504","29,40,75,37,084"
12-02-2020,235.9,272.4,235.9,265.41,"24,54,50,49,386","29,10,85,13,969"
11-02-2020,223.38,236.55,218.62,235.85,"16,96,46,95,963","25,86,38,52,653"
10-02-2020,228.55,229.18,218.08,223.52,"16,21,00,08,511","24,50,88,31,903"
09-02-2020,222.98,229.86,222.98,228.58,"15,03,13,56,241","25,06,00,56,859"
08-02-2020,222.51,226.59,215.39,223.15,"16,74,12,03,125","24,46,14,92,839"
07-02-2020,212.32,223.14,212.3,222.73,"16,67,34,43,564","24,41,23,75,482"
06-02-2020,204.13,214.6,201.9,212.34,"16,42,55,89,683","23,27,09,83,772"
05-02-2020,189.3,206.8,188.75,204.23,"14,86,54,34,435","22,37,95,10,312"
04-02-2020,189.86,191.11,185.4,189.25,"11,71,41,91,695","20,73,54,78,720"
03-02-2020,188.61,193.44,188.01,189.87,"12,39,28,75,241","20,80,01,83,238"
02-02-2020,183.53,193.08,180.17,188.62,"14,05,44,25,389","20,66,09,36,267"
01-02-2020,180.11,183.85,179.75,183.67,"11,56,96,97,182","20,11,69,13,728"
31-01-2020,184.74,185.41,176.3,180.16,"11,72,86,16,394","19,72,96,33,078"
30-01-2020,174.92,186.26,172.37,184.69,"12,60,47,89,338","20,22,32,32,964"
29-01-2020,176.35,178.84,175.05,175.05,"10,72,52,67,311","19,16,52,92,202"
28-01-2020,170.88,176.37,170.74,176.37,"11,77,28,75,064","19,30,73,96,128"
27-01-2020,168.01,172.92,166.9,170.93,"11,00,44,76,145","18,70,96,15,891"
26-01-2020,161.18,168.22,160.28,168.08,"9,26,18,61,590","18,39,49,52,135"
25-01-2020,163.07,163.23,158.63,161.28,"8,25,69,56,802","17,64,92,96,256"
24-01-2020,162.9,164.31,156.75,163.05,"10,65,76,71,162","17,84,04,65,424"
23-01-2020,168.3,168.31,160.3,162.93,"10,39,68,68,698","17,82,48,35,899"
22-01-2020,169.61,171.01,166.77,168.29,"9,20,98,27,928","18,40,95,34,609"
21-01-2020,167.06,169.91,165.82,169.7,"9,78,93,69,362","18,56,07,11,557"
20-01-2020,166.9,169.11,162.33,167.12,"11,14,45,29,787","18,27,66,00,992"
19-01-2020,175.47,177.25,163.68,166.97,"13,71,33,74,132","18,25,78,53,532"
18-01-2020,170.75,178.53,166.79,175.37,"14,92,93,42,256","19,17,35,12,823"
17-01-2020,164.49,173.07,162.78,170.78,"14,99,70,91,826","18,66,98,11,576"
16-01-2020,166.33,167.06,159.71,164.39,"13,73,51,93,018","17,96,91,03,321"
15-01-2020,165.73,170.43,161.11,166.23,"15,17,36,94,057","18,16,79,30,411"
14-01-2020,144.25,167.68,144.06,165.96,"16,71,23,18,373","18,13,55,88,271"
13-01-2020,146.22,146.79,142.91,144.23,"8,37,85,29,470","15,75,91,02,081"
12-01-2020,143.03,146.15,142.71,145.87,"8,52,81,67,453","15,93,71,15,426"
11-01-2020,143.41,146.48,142.21,142.93,"9,33,22,08,590","15,61,32,13,640"
10-01-2020,138.97,144.17,135.52,143.96,"9,08,48,16,203","15,72,44,94,553"
09-01-2020,141.16,141.39,136.24,138.98,"7,69,73,25,348","15,17,81,51,517"
08-01-2020,143.49,146.83,138.27,141.26,"9,38,71,94,957","15,42,51,15,411"
07-01-2020,144.31,145,140.49,143.54,"9,25,79,54,672","15,67,27,73,110"
06-01-2020,136.31,144.33,136.08,144.3,"9,09,37,47,121","15,75,38,03,340"
05-01-2020,135.07,139.41,135.05,136.28,"7,52,66,75,353","14,87,55,69,430"
04-01-2020,134.17,136.05,133.04,135.07,"7,43,09,04,515","14,74,19,46,278"
03-01-2020,127.41,134.55,126.49,134.17,"10,47,68,45,358","14,64,21,30,120"
02-01-2020,130.82,130.82,126.95,127.41,"8,03,27,09,256","13,90,25,05,466"
01-01-2020,129.63,132.84,129.2,130.8,"7,93,52,30,330","14,27,10,59,633"
31-12-2019,132.61,133.73,128.8,129.61,"8,93,68,66,397","14,13,97,65,786"
30-12-2019,134.8,136.76,131.55,132.63,"9,79,69,51,716","14,46,81,40,712"
29-12-2019,128.27,136.81,128,134.76,"9,70,87,76,786","14,69,84,83,422"
28-12-2019,127.21,130.26,126.9,128.32,"8,06,92,98,610","13,99,52,33,088"
27-12-2019,126.37,128.1,124.82,127.21,"8,29,93,90,176","13,87,30,46,817"
26-12-2019,126.49,130.9,125.41,126.36,"8,60,08,71,980","13,77,86,64,460"
25-12-2019,129.07,129.07,124.89,126.45,"8,41,80,19,054","13,78,75,38,200"
24-12-2019,128.63,131.67,127.31,129.06,"7,96,18,19,689","14,07,06,96,528"
23-12-2019,132.31,134.73,127.42,128.61,"9,62,24,97,693","14,02,03,12,860"
22-12-2019,128.1,133.16,127.93,132.37,"9,12,10,58,481","14,42,86,51,183"
21-12-2019,129.1,129.15,127.61,128.13,"7,44,90,64,703","13,96,49,92,761"
20-12-2019,129.38,129.76,126.99,129.07,"8,17,35,94,150","14,06,55,49,620"
19-12-2019,133.05,134.19,125.97,129.32,"9,56,46,99,140","14,09,20,12,421"
18-12-2019,122.66,133.39,119.78,133.09,"11,86,45,18,321","14,50,15,54,620"
17-12-2019,133.65,134.01,121.4,122.6,"9,05,71,66,141","13,35,74,86,656"
16-12-2019,143.14,143.22,132.46,133.61,"8,99,22,82,119","14,55,56,16,655"
15-12-2019,142.86,143.93,139.43,143.11,"7,23,51,53,411","15,58,91,17,504"
14-12-2019,144.95,145.53,142.43,142.87,"7,04,80,66,973","15,56,08,20,323"
13-12-2019,145.66,145.86,143.75,144.94,"7,26,48,10,247","15,78,53,38,920"
12-12-2019,143.62,145.75,141.44,145.6,"7,89,03,83,413","15,85,54,73,988"
11-12-2019,146.32,147.14,143.05,143.61,"7,03,71,80,049","15,63,64,05,555"
10-12-2019,148.18,148.56,144.91,146.27,"6,85,95,12,025","15,92,42,21,614"
09-12-2019,151.22,151.91,147.62,148.23,"6,74,42,06,747","16,13,56,31,420"
08-12-2019,148.74,152.39,148.31,151.26,"6,44,17,27,252","16,46,47,29,150"
07-12-2019,149.2,149.8,148.37,148.77,"5,91,12,33,284","16,19,12,47,024"
06-12-2019,149.4,149.67,147.61,149.19,"6,45,87,66,441","16,23,58,76,301"
05-12-2019,146.69,153.16,145.46,149.25,"6,74,59,10,228","16,24,00,52,430"
04-12-2019,147.92,150.68,145,146.75,"7,86,59,37,094","15,96,61,57,442"
03-12-2019,149.06,150.31,146,147.96,"6,20,43,79,850","16,09,59,28,402"
02-12-2019,151.18,152.12,147.61,149.06,"6,67,05,61,362","16,21,41,25,032"
01-12-2019,152.49,152.49,147.07,151.19,"7,10,27,80,298","16,44,36,50,814"
30-11-2019,155.29,156.69,151.23,152.54,"6,56,59,50,868","16,58,91,32,426"
29-11-2019,151.77,156.85,151.46,155.3,"7,50,38,98,278","16,88,79,22,522"
28-11-2019,153.07,156.61,151.09,151.72,"7,34,65,31,960","16,49,61,29,470"
27-11-2019,148.4,154.89,143.53,153.01,"8,77,80,95,308","16,63,49,10,472"
26-11-2019,146.4,150,145.22,148.97,"7,64,85,16,297","16,19,33,26,033"
25-11-2019,142.7,150.21,133.8,146.48,"10,96,27,53,356","15,92,10,80,564"
24-11-2019,153.43,153.97,142.83,142.83,"7,78,27,69,098","15,52,34,59,920"
23-11-2019,150.21,154.1,147.6,153.42,"8,28,91,98,330","16,67,17,05,910"
22-11-2019,161.51,163.03,142.34,150.27,"12,02,07,49,863","16,32,75,36,038"
21-11-2019,175.67,176.21,159.37,161.46,"8,54,63,71,325","17,54,18,67,626"
20-11-2019,177.42,178.99,175.29,175.7,"7,20,57,85,149","19,08,62,28,092"
19-11-2019,180.5,182.53,175.2,177.46,"7,53,66,99,743","19,27,48,76,583"
18-11-2019,185.04,186.93,179.18,180.56,"7,78,76,62,111","19,60,97,82,345"
17-11-2019,183.35,188.19,182.34,185.12,"7,36,43,25,471","20,10,26,54,601"
16-11-2019,180.5,184.16,179.99,183.35,"6,78,98,88,120","19,90,80,20,821"
15-11-2019,186.06,186.25,179.38,180.52,"8,81,56,78,477","19,59,87,70,324"
14-11-2019,188.27,188.63,184.99,186,"7,87,26,64,470","20,19,12,06,220"
13-11-2019,186.94,189.33,185.94,188.26,"7,34,31,73,596","20,43,40,64,781"
12-11-2019,185.56,187.95,184.19,186.84,"7,79,21,86,666","20,27,80,71,676"
11-11-2019,189.5,190.34,185.09,185.49,"7,87,74,24,106","20,12,87,92,760"
10-11-2019,184.94,190.92,184.69,189.48,"8,75,27,84,211","20,55,91,21,065"
09-11-2019,184.31,185.84,183.9,185.03,"7,27,74,18,704","20,07,40,95,541"
08-11-2019,187.92,188.82,182.54,184.21,"9,17,67,80,911","19,98,30,58,356"
07-11-2019,191.5,191.86,186.57,187.98,"9,08,12,47,799","20,38,90,37,934"
06-11-2019,189.11,193.55,188.67,191.59,"10,15,64,58,684","20,77,88,94,603"
05-11-2019,186.31,191.26,184.33,189.3,"10,02,41,77,342","20,52,80,94,420"
04-11-2019,182.32,188.02,181.82,186.36,"10,55,19,17,945","20,20,58,59,402"
03-11-2019,183.99,185.02,179.82,182.43,"8,76,02,47,744","19,77,73,47,724"
02-11-2019,184.02,185.71,182.8,183.93,"8,08,79,91,830","19,93,76,22,287"
01-11-2019,183.8,185.06,181.09,183.97,"9,14,56,11,130","19,94,00,14,311"
31-10-2019,184.8,188.75,180.07,183.97,"9,60,79,39,606","19,93,72,56,794"
30-10-2019,190.34,191.11,181.55,184.69,"10,48,49,02,804","20,01,34,31,227"
29-10-2019,182.67,191.85,182.36,190.34,"10,62,27,61,958","20,62,32,05,054"
28-10-2019,184.4,187.88,180.25,182.66,"10,40,67,34,124","19,78,87,29,316"
27-10-2019,179.93,188.16,177.68,184.24,"10,81,59,41,952","19,95,74,08,085"
26-10-2019,181.67,195.94,176.13,179.84,"13,83,17,84,986","19,47,77,41,705"
25-10-2019,162.19,183,161.97,181.52,"10,35,85,94,018","19,65,81,40,299"
